"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40"
"result.1" 0.025946663843403 0.0329849380066098 0.116774869179668 0 0.346698379650392 0.689721699460421 0.0147827481160814 0.769855070411865 0.0160867727044198 0.0132523682200153 0.409364689146031 0.434694522230957 0.448494220429198 0.000754985754985755 0.352797226310538 0.600800560895355 0.145672563537425 0.618878165864337 0.246902014064639 0.237290552561833 0.00518655963733312 0.00558383863735092 0.0154017593446216 0 0.0203201346621722 0.00794410624168169 0.00474684745313473 0.00831577088589628 0.00665606680494504 0.00612971705184683 0.0185995013166816 0.0170946203448533 0.0158115199762821 0.000531248929105337 0.0179158000824002 0.0137041161029091 0.0135427452174238 0.0131677415019209 0.0199074212844208 0.0199694168562075
"result.2" 0.0324662956606247 0.0446874724995655 0.0928578252597852 0 0.278754091085226 0.685173902593238 0.0477738927738928 0.767377335773739 0.0223264347881221 0.0242933081411342 0.491034533510652 0.539110970309072 0.551803073592014 0.000662393162393162 0.466618218293131 0.653918697679804 0.204659610770068 0.668983138074037 0.308867318268753 0.287155902632304 0.00508186049563431 0.00596321338550735 0.0122592114793799 0 0.0134240194396547 0.00727604182078256 0.0135096157504107 0.0061799422423603 0.00592965943807547 0.00602044597780948 0.0161666906006517 0.0129820254571914 0.012382704824698 0.000472155856066969 0.0186890384853428 0.0132117607685036 0.0141525016520692 0.0113759677248941 0.0199751321499904 0.0203344935455169
"result.3" 0.0414771205479982 0.04891223619961 0.0945396441876805 0 0.257726200343961 0.672639888541199 0.0455802878281139 0.760461542218444 0.0457912591794171 0.0476087163253114 0.562573752082123 0.611275628184245 0.625287155193559 0.00825699322957569 0.565147507657245 0.700408649654676 0.315249338033123 0.713916503948774 0.391343013071381 0.368616574901729 0.00670119633574571 0.00600156212689811 0.00952617629995269 0 0.0116926295902448 0.00775002311011265 0.00895657651811734 0.0063150524934541 0.0131582379613768 0.0133318470460182 0.0152302447357824 0.013277746305595 0.012578400347062 0.00273354470218633 0.017268447978248 0.0123866060240037 0.017478949546589 0.0106901657706269 0.0220955021053106 0.0233113071480653
"result.4" 0.0320643877237463 0.0365139359888552 0.0880755963678618 0 0.24672294524886 0.67079434245918 0.0439531063378052 0.75887576550292 0.0206360761981471 0.0204006359137938 0.599858264234827 0.637350442480186 0.646041304616976 0.026597753718636 0.612849220989163 0.721156164364234 0.347429683675883 0.728850870645853 0.454072564744004 0.432323135161455 0.00595959233011282 0.00509364564960782 0.0114731348913484 0 0.0109978236624424 0.00718690913854712 0.00863173691508915 0.00816914696401908 0.00442344550524011 0.0044516989492329 0.0150476844666991 0.0142042795553293 0.0136810127745655 0.00662355591521204 0.0169560090227285 0.0103069017856127 0.0189284849937381 0.0104061886572419 0.0204125536905294 0.0205429028001163
"result.5" 0.025681379611327 0.0412873674994498 0.0912210802327187 0.00125 0.224526228537476 0.650801638837262 0.0439933992437021 0.754314142529627 0.0183900147934004 0.0170621557450118 0.660073839052394 0.680536629001689 0.689208296840711 0.0305484718337914 0.671253054797793 0.750208698146774 0.415695763126628 0.771131211915475 0.517666479232496 0.500602230933701 0.00344205586560789 0.0046270768855521 0.00956047033852991 0.00125 0.0105580472350126 0.00715390666087079 0.00743735595049662 0.0074196466659527 0.00376725048526991 0.00361370445298561 0.0142420060031047 0.0140657988260488 0.0138775848586508 0.00633575672885995 0.0157758975314188 0.010572464101936 0.0172883763038727 0.00948151872202248 0.019373223356284 0.0201983834772149
"result.6" 0.0409941573995619 0.0465717613558703 0.0990250445214652 0 0.248050137410842 0.668924105480827 0.0717275837735831 0.769400124621481 0.0424404898787218 0.0390155590819644 0.691832261198482 0.729909538278204 0.738985942730749 0.0677666143825962 0.732352656552627 0.781843970893094 0.430808577346445 0.784444154199808 0.570550059568597 0.556170722195981 0.00509540039445689 0.00515158558250548 0.0110402128314199 0 0.0104995748662351 0.0082244823876775 0.00916333230899309 0.00623310449034458 0.00742577793020024 0.00616418968952405 0.0127234823407116 0.0123269882405104 0.0115082738047991 0.0112674044924714 0.0139662152722201 0.00966205406256756 0.016391908237183 0.00848810656050265 0.0190644360564663 0.0197673050411047
"result.7" 0.0269148086060637 0.0314250897591992 0.0570522265788403 0.01 0.188808452362981 0.443785185826746 0.166609666082861 0.622747508602063 0.0219707081453999 0.022314876889139 0.49988998788806 0.519472360829996 0.53163923513547 0.000202131938857603 0.351857021659389 0.623838432404144 0.0865372490074076 0.527102916333114 0.297135079334879 0.292987489705477 0.00243479569511419 0.0028487901382172 0.00545393363119032 0.01 0.0108190312875723 0.00722225989281998 0.0195635025410993 0.00614152711547236 0.00375724990953992 0.00382392456251634 0.0126156610217559 0.0110619740356769 0.00980987363242585 0.000143323173590494 0.0142441455801993 0.00864210757401608 0.00739093559321962 0.0104222941444196 0.0166446026868177 0.0171398589005048
"result.8" 0.0347473345308983 0.0406735606453495 0.0575179707753177 0 0.167651646243849 0.461261636093576 0.169850070954689 0.634995971173955 0.0385981957393464 0.0379771124623873 0.571342649188597 0.589127659113364 0.602837623474665 0.000309278350515464 0.449671458267941 0.666241574766946 0.126463234163645 0.585512121122847 0.363011036300173 0.347139727902202 0.00321583183791252 0.00401475263132976 0.00540769175773032 0 0.0103034514403318 0.00897109797813204 0.0186555470691029 0.00532571142634186 0.00662212190747889 0.00894544654145332 0.0108400801214208 0.0108330432976661 0.00964661255683438 0.000309278350515464 0.0157660186976071 0.00813423502178507 0.00921495663450688 0.00790991536864164 0.0181590185641735 0.0192196566222463
"result.9" 0.0321294509481536 0.0358062423563163 0.0604412289105774 0 0.170786469520341 0.465507689360928 0.19855270143495 0.639913514536504 0.0538916547930719 0.0540951875804682 0.60458128191284 0.636856766862077 0.651169370854575 0.00133677956907495 0.501675355138133 0.68651178499454 0.188507270730524 0.605710816571119 0.418105109103926 0.411281300167845 0.00330481577745733 0.00390874769173322 0.00603515133428878 0 0.0100660709393274 0.00887085997890341 0.0180892151469197 0.00623398508426015 0.00850328078103687 0.0102220445717228 0.01341741921749 0.0117221198415904 0.0104650932476506 0.000689863887617546 0.0169176140547119 0.00842564425627308 0.0125795522207202 0.00968564000713336 0.019705732606637 0.020510809277269
"result.10" 0.0365353488633337 0.0438504607329502 0.0691900309892906 0 0.171268538101371 0.474542438809241 0.173726333176284 0.644324609792095 0.0619343458436108 0.0547675495413147 0.65986023240036 0.664696892030693 0.680199161584872 0.00191390577715535 0.554341813977393 0.720437444248367 0.25346755147624 0.650827557738762 0.473274614929136 0.466341710779962 0.00333545041103621 0.00366653260411316 0.00570697907659951 0 0.0069671303199226 0.00767308487881228 0.0129330977009416 0.00586940254202783 0.00664790704112565 0.00611601402560877 0.00952082354545042 0.00989366672445945 0.00848890461214962 0.000866083170349515 0.0150900283276162 0.00716002076950754 0.0125326589411545 0.00621909003903481 0.0166233194237242 0.0172182834207258
"result.11" 0.0361476181254642 0.0386678465319219 0.062289169739293 0.0206666666666667 0.166784396459339 0.48136539301118 0.198608215067118 0.650905136388757 0.06152747643043 0.0583878383269473 0.690294110636784 0.707787706684053 0.722720657056449 0.00394927430522952 0.60698019195217 0.745912854052405 0.287557131494207 0.670663865967948 0.514383807408017 0.499607292380031 0.00260774463748175 0.00297339835248291 0.00542894003755984 0.0140767497013651 0.00635666114671686 0.00780558149581313 0.0138937069076801 0.00695638981300697 0.00751608999838099 0.00711913252842467 0.0100954896228379 0.00847787956711367 0.00763872768715414 0.00154646989611443 0.0134854132775138 0.00690080814588731 0.0130740037603752 0.0076814499903603 0.0154318585650182 0.0165734514101381
"result.12" 0.0338390195673858 0.0423131911539713 0.0781631932503174 0 0.16184327032133 0.495091051816133 0.187612829021489 0.640983504267209 0.0584736177633006 0.0532268981753318 0.708318944505852 0.714804011125801 0.734535828249295 0.00872888755898825 0.617652648202021 0.753697871356111 0.321444043645314 0.679083300357367 0.529369469591233 0.519216751345777 0.00288779550315883 0.00326232655663108 0.00668576355604924 0 0.00698266380374342 0.00707007075869953 0.0143132805637217 0.00969457536411321 0.00633710216999454 0.00621172876732156 0.00888222890085554 0.00907548745655456 0.0078339768981314 0.00281378083638979 0.0132389547734888 0.00601173319495274 0.0125556918810557 0.00690300735897084 0.0162385834747422 0.0170909368719805
"result.13" 0.0352858868431489 0.0281606545251013 0.0281606545251013 0 0.335335364767211 0.747382602215557 0.0289711891242324 0.719670989777417 0.0465852896917454 0.0440575033591018 0.660866092434916 0.652185082398954 0.652185082398954 0.0013360606178811 0.676969845310223 0.764478518905962 0.532604179672693 0.733237531194407 0.586257310342671 0.576667099952249 0.00470952460192587 0.00432691758539878 0.00432691758539878 0 0.0100960580417201 0.00568142354062948 0.00498040256167735 0.00626525878318563 0.00634810626440172 0.00624847388071498 0.0109991455721689 0.0110514599150572 0.0110514599150572 0.000661453800471803 0.0123106004402395 0.00917415936293199 0.0122878080341726 0.00815877240591814 0.014257160004336 0.0149556027133286
"result.14" 0.0356062595413989 0.0268738721018839 0.0268738721018839 0 0.304404221312054 0.750202175578468 0.0260487459277493 0.727092406592624 0.0324831169685945 0.0336959631421285 0.713759226188533 0.702487098317793 0.703231925904 0.0239147032751969 0.728256276000494 0.791243885279192 0.603053637594341 0.765751304977149 0.646773852183834 0.641121544480943 0.00522243369578879 0.00416278960468782 0.00416278960468782 0 0.00973571262194274 0.00515489861059368 0.00464155198763202 0.00609921266402008 0.00545854592949977 0.00566011961971117 0.0101595407159459 0.0101573073095987 0.0102250601386693 0.00585753568640753 0.010373284322813 0.00903534530009881 0.0106348147683717 0.00899192516020111 0.0124233281283989 0.012284415490758
"result.15" 0.0445707602597093 0.0334576268037278 0.0334707630927262 0 0.318083400660809 0.743526737413758 0.029810630206824 0.718919717811691 0.0402135301239456 0.0385064030658323 0.742999631835944 0.731226081531244 0.731366589347273 0.101270765219995 0.768751688799254 0.817912380762001 0.660052092077555 0.788226241176974 0.700696490038719 0.690296802216435 0.00460795882996048 0.00437280031367423 0.00437127699138095 0 0.00855926833680007 0.00461950803910666 0.00407166218449768 0.00520635383400998 0.00500386539777798 0.00525918010319119 0.00925135711562781 0.00902111828473585 0.00903551883051274 0.0125456499299559 0.00930340042455442 0.0087767608775227 0.0104292214884895 0.00850178178309201 0.0104804420327457 0.00987307590923745
