"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40"
"result.1" 0.0209182977325392 0.0282176807951475 0.12516816838805 0 0.351620554832165 0.7174021515225 0.0243116294136702 0.783913287469195 0.0175745904422375 0.0168424414422866 0.360527957572282 0.391356873510038 0.408682961775643 0.000384615384615385 0.304291634030103 0.586713155742991 0.13041426599928 0.620027656653162 0.217410779103507 0.215440602588161 0.00444649009508588 0.00558832570759187 0.0171061911431511 0 0.0204628709938011 0.0071608333284454 0.0093856790848596 0.00738873748832035 0.00516430883875584 0.00510496767727677 0.017153114734252 0.0163923379302998 0.0151404457114266 0.000384615384615385 0.0178493532841829 0.0119929791572971 0.0114505773513629 0.0132166021036579 0.0185093823064811 0.0188817762218357
"result.2" 0.0313236507345573 0.0342370284260243 0.0973331720086398 0 0.294089665612751 0.704633958610143 0.0513975411843059 0.784921317301289 0.0105326515589673 0.0110045032367014 0.458031546727158 0.510440333719485 0.528012090085489 0.00221941152529388 0.439390638563712 0.642774144474278 0.183451367214319 0.651807127937822 0.307578021963722 0.296202009501101 0.00503440595060031 0.0054773397556969 0.0123488807135807 0 0.0140757196683593 0.00638813186893704 0.0102003146006764 0.00601503122032738 0.00301564195889664 0.0034815360153469 0.0179674537855957 0.0153026203514358 0.0145151111997639 0.000989144851055157 0.0190406583308791 0.0133533617374108 0.0146139323851788 0.0109872470661498 0.0193758624509865 0.0195232039482383
"result.3" 0.0382471835090222 0.0439601715511024 0.0900027785913575 0 0.280398627576126 0.691854529603905 0.0558245723671104 0.767544332825715 0.0306043613580698 0.0243377255381731 0.547796383390448 0.597637153488854 0.608402168625472 0.00577579365079365 0.541127478167113 0.699278203500763 0.272484524356469 0.716361641494994 0.371224887494254 0.346828402455555 0.0056266486507129 0.00524264908395393 0.00953992495915917 0 0.0128714124262148 0.00691935840890453 0.0108728355298205 0.00640299051574769 0.00653639716338883 0.00558337883043472 0.0166405976313296 0.0135326810320812 0.0128724903084945 0.00226434518209958 0.0170285326332544 0.0115048880097452 0.017540536309968 0.0105677858388224 0.0197257170133157 0.0205424701374623
"result.4" 0.0358258517499162 0.0412805767090529 0.111165386952166 0 0.270806906900141 0.694609370948379 0.0445510297783025 0.77159627055889 0.0247109952168002 0.0290394008038745 0.580158500111958 0.622837938644622 0.639051470461172 0.0148789126965169 0.582402239479084 0.71159660205335 0.325243512548012 0.728814316442934 0.436755613670041 0.413847400123234 0.00600686865328926 0.00553901736106672 0.0115738249715566 0 0.0132782676246406 0.00704706313364027 0.0118449860342822 0.00605668921162441 0.00488215026666286 0.00584990133718837 0.0155634061791267 0.0146761858971771 0.0132590418322516 0.00376450230195272 0.0179479476481922 0.0107269419791338 0.0185684245250511 0.0108040260291792 0.0193721062801869 0.0195911443830174
"result.5" 0.0357869131906357 0.0416482711262096 0.103922639594049 0.000909090909090909 0.244688480001448 0.6904406884626 0.0459750113409422 0.778331287204684 0.0369877817830604 0.037219735673683 0.640638743988647 0.669348612275259 0.680261285425193 0.0338921209313548 0.635914258406565 0.73374177454671 0.373159518472549 0.760577393903587 0.499750515858509 0.475644740745047 0.00473135580193588 0.00541768198442579 0.0117054503198645 0.000909090909090909 0.0110391871590216 0.00635215722281818 0.00607695474100156 0.00664190175206929 0.0109505398466124 0.0109861475505379 0.0154454016892793 0.0148728644393901 0.0141361841757758 0.00857760964417636 0.0176714561378146 0.0100137211880311 0.0173048302734184 0.0103075862580329 0.0215375285422095 0.0213453727880416
"result.6" 0.0357648244155169 0.0405245860985145 0.0867735108026349 0 0.227219524028397 0.684122840255407 0.049153519523378 0.769136539282253 0.0348339225798004 0.0297723864011169 0.683690214207221 0.726204280811628 0.734143872846966 0.0547900500152801 0.726740848265508 0.787626495945288 0.427442669216913 0.791881323289792 0.564631083726815 0.532152707339842 0.00476530835083981 0.00528489110595693 0.0107087030062788 0 0.0099153506326575 0.00699784538095088 0.00736739654783296 0.00569912190095381 0.00627243976012495 0.00663538134056858 0.0137974345924344 0.0124117196278174 0.0116901142154009 0.00990940797750674 0.0117038958699409 0.00963026643019484 0.0161208534932275 0.00864864027953012 0.0189111081273804 0.0202057510391591
"result.7" 0.0338412812370801 0.0377609498630606 0.0655112942127664 0 0.206704152490997 0.471759064962045 0.132750877630244 0.635923588680057 0.0368536973297825 0.031256694440551 0.47950699343374 0.489769908621736 0.507170267475786 0 0.303083704719095 0.612158135560504 0.0887556432487172 0.534298977036415 0.26928403902113 0.260144606873973 0.00318626316015619 0.00296035814501792 0.00526056948043984 0 0.00941100399032393 0.00739135131145756 0.0155490048593414 0.00664463618329018 0.00556007524448484 0.00497654206345102 0.0117425703580884 0.0110125978963881 0.00965328103180903 0 0.0152138874579335 0.00880224964201171 0.00768602152209327 0.0105941286094094 0.0152867826102233 0.0163499338889086
"result.8" 0.0284603879392944 0.0326740276605124 0.0515968807086676 0 0.165675072449802 0.473469035096699 0.168993663356082 0.635942141901802 0.0391982371482618 0.0314137236036844 0.561155385975334 0.582060675689438 0.596128260000297 0.000404520246615237 0.425220960624918 0.662378392024487 0.100903107835612 0.571736584687163 0.364379183091329 0.349660541407761 0.00243792149762067 0.0026052422946268 0.0047346752605121 0 0.0103503815309542 0.00765751687431189 0.0175205698964169 0.00650315162085099 0.00550044439852163 0.00563992221386828 0.0111397337123861 0.010861641671717 0.00977817603012635 0.000199862775645024 0.0153737925398451 0.0083603285624029 0.00759909100980282 0.00881176646405925 0.0178969169975962 0.0185532146874256
"result.9" 0.0350447611252214 0.0409288002674759 0.0604055865644906 0.01 0.1736233685488 0.473727450097984 0.191141351752117 0.647663948826539 0.060743997998237 0.0530991790377164 0.593321511983257 0.625204293755736 0.639858054642177 0.000655928146438487 0.483965463618452 0.683833798166661 0.166477012331096 0.588930263483575 0.409429721412055 0.39329994372757 0.00333393554625559 0.0036786250045567 0.00555489871368285 0.01 0.0109547621550481 0.00834131207599725 0.0167470861344159 0.0063117154857044 0.010304455938482 0.00991213347274085 0.0125504934423111 0.0118432036750828 0.0104754569916009 0.000349115307683585 0.0158177194492641 0.00752505086862216 0.0112513266299497 0.00980604288804844 0.0192334588555368 0.0205145822645361
"result.10" 0.0376031606671117 0.0398232408657559 0.0641988766540037 0.01 0.16522889361521 0.482276907308815 0.1921400261611 0.648113131397461 0.0618413687350739 0.0593802941062943 0.652385675613703 0.656559846951465 0.675901355066643 0.00171680860189346 0.542117915263332 0.714778470401382 0.210514909655415 0.63340925577366 0.470068985787594 0.45812234055941 0.00300292959795807 0.00318653924556855 0.0046988151329458 0.01 0.00703955482462093 0.00728863969826245 0.0114539912086757 0.00626232529143387 0.00768111990250793 0.00780074859023724 0.0100356743475887 0.00997005578430503 0.00854784066361946 0.000666172240823266 0.0149816355460315 0.00685666988317894 0.0111736064368963 0.00764215298991104 0.0162601279034432 0.0166272104430251
"result.11" 0.0349118549120646 0.0371170303199648 0.0638430659386654 0.02 0.162090880550094 0.491135765980275 0.197070375572134 0.650154136425442 0.0557721069325936 0.0513101240007778 0.676193257466992 0.692956043876246 0.712311664471328 0.00507924060732199 0.583217225975487 0.738445229398005 0.268000238616164 0.676128627198829 0.488716103583232 0.476364031617173 0.00224301496660768 0.00278718584283636 0.00560449728306981 0.014070529413629 0.00713904683201463 0.00800825649443049 0.012992834866756 0.00737802165705545 0.00597709910461144 0.00583630317915825 0.0101794207885084 0.0091409006068998 0.00784730006937528 0.00186750295591334 0.0146338110284852 0.00733274443006373 0.0121193175025336 0.00672092410188015 0.0176708172327863 0.0186993354946013
"result.12" 0.0357708150903081 0.0442606613617801 0.0809843931579582 0 0.170240289969189 0.496389531223369 0.18941728668082 0.660297553793822 0.0640657818173824 0.061704519716189 0.70295640778621 0.710415763045839 0.729729357546422 0.00322973153195109 0.601640181044755 0.757286030144468 0.309074341392 0.686690461499278 0.521974744137761 0.505989044998025 0.00293392363098564 0.00409219630261247 0.00740045774477792 0 0.00830636162670773 0.00706336086208553 0.0109954718280609 0.00591446637266683 0.00682617774166054 0.00691946224374907 0.00802665662720238 0.00920826276695826 0.00772951321304105 0.000935433941089715 0.0141247129654011 0.00558637973455247 0.0150003853602139 0.00692526581564517 0.0162550257461822 0.0172243594685623
