"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40"
"result.1" 0.0611161264236614 0.0835414420012829 0.0835414420012829 0.0212546099586987 0.143378099986778 0.136011845136138 0.0245414487473311 0.344358555621403 0.0489902907874943 0.0546374483323967 0.89077401936648 0.895887024969138 0.895887024969138 0.702673258777998 0.60334867278938 0.405431549794315 0.369627491370762 0.613713193754754 0.804428289833705 0.804800529387524 0.00577601636251777 0.00692175231806018 0.00692175231806018 0.00343491011881492 0.00970918073204153 0.0151708652861486 0.0056751571552002 0.0115220235483767 0.00489730799580519 0.0052190869601046 0.00709779412657706 0.00744575856592413 0.00744575856592413 0.0122208770237295 0.0138439295556967 0.0195080541903382 0.0140386710634582 0.0137917705546988 0.0100569111291586 0.00976363969481314
"result.2" 0.0596116819371133 0.0813879591912434 0.0801764685080136 0.0251380774578417 0.146018947434174 0.120712972707193 0.0351563849508055 0.306719114346149 0.0587963442117659 0.0616918835167399 0.976293698088208 0.974455611676883 0.974527450757343 0.892929914791772 0.768795918487251 0.662618161749801 0.551916306991215 0.808139680204339 0.937811973539509 0.936824387293205 0.00464201025346922 0.0053968536900197 0.00539838665314284 0.00331422250872103 0.00771967830444046 0.00967570558273351 0.00464295022015823 0.00992692237546099 0.00475413976928321 0.00447357101910259 0.00309922224937755 0.00350864820297516 0.00357390590715701 0.00704203446888073 0.00957052660788347 0.0176432764325653 0.0121119259393254 0.01000265760357 0.00564445018041468 0.00618160987835887
"result.3" 0.0611694027769785 0.0837882652955494 0.0834190345263186 0.0195410826364663 0.125441446708205 0.14562702282466 0.027695842247222 0.308636974801797 0.0488864699957571 0.0636503561604219 0.994038194452456 0.993872247713929 0.993872247713929 0.971265260304724 0.89489023507571 0.800563266686027 0.646359903519397 0.905040482787812 0.983190396832194 0.981678592256429 0.00458583617254269 0.00549965050432886 0.00551667435100426 0.00245268005240612 0.00610458164053367 0.00947609623346399 0.00387908317362667 0.0087502836098226 0.00431504669255809 0.0052265128478448 0.00145779611544817 0.00182362224238883 0.00182362224238883 0.00359249019504047 0.00624171259918323 0.0131373253430456 0.0112701022578335 0.00616426771047279 0.00292919744037539 0.00299533774140657
"result.4" 0.0567197596024075 0.0711574431851757 0.0707028977306302 0.0343433768564809 0.132837483450386 0.115937397778281 0.0335534684784257 0.301297411641544 0.0627142015463607 0.0823624992411806 0.999153439153439 0.999153439153439 0.999153439153439 0.984446942580042 0.938506620774472 0.90703436966876 0.695496406303606 0.950300166129811 0.991386837467763 0.990192837510605 0.00519884840489351 0.00575767427376539 0.00579598546832459 0.00398062591276565 0.00717831124945995 0.0087988779639206 0.00416513794756409 0.00851276407379445 0.00554684151040086 0.00560956093499112 0.000600307100022038 0.000600307100022038 0.000600307100022038 0.00275674619714868 0.0051092289151006 0.00802865089639403 0.0102842359961901 0.00500553748685383 0.00224569167124399 0.00195265952210084
"result.5" 0.0582192520917838 0.0821949158360711 0.082647296788452 0.0370851942843417 0.141852582383007 0.116308771816784 0.0422406475146886 0.316496041366196 0.0659074416271417 0.0903561343325676 1 1 1 0.99773079077785 0.967617110142821 0.964066149342304 0.726644365559995 0.972729730341394 0.999289215686274 0.998872549019608 0.00508979654218978 0.00590080447619706 0.00589320900378808 0.00389145688100923 0.00645813624591411 0.00832010266222136 0.00459056065660531 0.00791070649329476 0.00529347663581358 0.00652948037238845 0 0 0 0.00090883115192694 0.00373602435270087 0.00381814477066241 0.0105470481597501 0.00337370766106428 0.000507583060840956 0.000652126246841796
"result.6" 0.0662987337053591 0.0845621048681914 0.0845621048681914 0.0384363017868772 0.171479443553019 0.117954897845565 0.0424684571882543 0.326284422005248 0.0839722870949175 0.126491507604052 1 1 1 1 0.983998848181535 0.977448022764467 0.738206331718418 0.98760124603165 1 1 0.00507690211176696 0.00672311670359356 0.00672311670359356 0.0044728588957403 0.00865585851082022 0.00797955826445369 0.00549104172817511 0.00882904330705244 0.00597885651151455 0.00740671683362724 0 0 0 0 0.00279983718609917 0.00393450256601542 0.00926514013972882 0.00232450447770665 0 0
"result.7" 0.049696925437986 0.066069393807322 0.0660767402663288 0.184252670402708 0.253711123707716 0.213832955383742 0.134940847446365 0.518718730731471 0.128541898043016 0.134225211165414 0.945205741704426 0.936241581937677 0.936123934878854 0.549767381748818 0.4978257249976 0.355095101075308 0.300242543735396 0.38533213575981 0.782442229529568 0.784541380512335 0.00220520554207757 0.00392672191900826 0.00392661864497681 0.00525132896834934 0.00678129868401967 0.0152439584071715 0.00728382479036313 0.00775709711392872 0.00429450458659937 0.00322170201553206 0.0030663178432487 0.00408698736899431 0.00409408113517887 0.00715220892701948 0.00910036873048047 0.0146543838524376 0.00727555212002174 0.00754408555970817 0.00536862047303321 0.0050748700240006
"result.8" 0.055961371055182 0.0724514881320116 0.072530676394192 0.216529654024312 0.286554368530544 0.25257973051284 0.179246821080465 0.54386990370727 0.169797776197176 0.177944949118537 0.98815360936269 0.981049818601151 0.981226809751593 0.76410526128742 0.682877486208515 0.536197929380556 0.466855284613765 0.575805376707368 0.902664181305261 0.901169201485163 0.00242780615001648 0.00352986077136719 0.0035293840423129 0.00394690119653291 0.00653485154059725 0.0141485358439144 0.00554324150463411 0.00579189811066712 0.00465493528867648 0.00366126035984536 0.0012082637297485 0.00185941768757878 0.00182620421622558 0.00573052765741626 0.00754239544459201 0.0146213057925686 0.0074828422249232 0.0089811128613358 0.00403462393783714 0.00332635582872589
"result.9" 0.0519015174294943 0.0767835306874584 0.0766011777462819 0.227363356122254 0.318402379996715 0.29707374536191 0.198090181752714 0.53887940720718 0.193574757032271 0.209814718547847 0.996733806635274 0.995058283706291 0.995058283706291 0.886708057795483 0.796136204167415 0.658142504208584 0.586852271524909 0.714040213101178 0.96385356909462 0.961166898975874 0.0021459631258929 0.00432123905827654 0.00432020514186608 0.00446022114940212 0.00614681762210444 0.0145741834894813 0.00587729674959436 0.00532816563165118 0.00464762941939489 0.00407608883302229 0.000665967394167944 0.00101130134972673 0.00101130134972673 0.00464877645811475 0.00682093348318584 0.0129035717297238 0.0065843580973826 0.006806380683316 0.00260800894583346 0.00230415593621121
"result.10" 0.062996797616344 0.103704393825765 0.103126070391128 0.253604515179447 0.363757141580317 0.311111230507325 0.231676032812666 0.557759939399234 0.238936311304537 0.263723343300537 0.999694370391618 0.998349784538676 0.998349784538676 0.945619199015583 0.866505707264556 0.777480881833353 0.652157846114001 0.817967729606327 0.984374941772043 0.981000138032142 0.00265526925269497 0.0049957961183344 0.00501190197172479 0.00409131831547148 0.00516077805578496 0.0123625188545494 0.00694113730847914 0.00424541393734296 0.0044120035070078 0.00411023733629362 0.000174821489698742 0.000465704872059427 0.000465704872059427 0.00316221003027236 0.00485109634639505 0.0104607019660762 0.00700662476012047 0.00590159257850114 0.00163002994361977 0.00170292789614648
"result.11" 0.0651639771807278 0.136194062799503 0.135793056690987 0.275215900000642 0.412579497425694 0.339411105004369 0.269935941614437 0.569647353490217 0.278840679266206 0.30568137764972 1 0.999346295056627 0.999346295056627 0.97665093385737 0.911759656496083 0.865376953590423 0.69140748457011 0.8810272235102 0.993740553452297 0.991630104640311 0.00231821094500822 0.00586483535750547 0.00581255395596789 0.00410883726664922 0.00568450960332004 0.0114984497525697 0.00684493797060195 0.00375170682330035 0.00507433518725454 0.00421435245832472 0 0.000280114503154383 0.000280114503154383 0.00169372337625046 0.00384319981322262 0.00770968547426619 0.00544258583668914 0.00455021798178129 0.000781330499933263 0.000949145095469952
"result.12" 0.067879486932173 0.149263782382136 0.149263782382136 0.289868300634132 0.446407352400321 0.369084849625876 0.279870279304262 0.576931669955665 0.314241910285222 0.340538602583978 1 1 1 0.990456446470857 0.941140318490354 0.906474889065475 0.709275302239709 0.928504745607646 0.997487863924204 0.99628913711597 0.00266869140707194 0.00610208171399469 0.00610208171399469 0.00381491307663244 0.00570519298342512 0.0110787869742462 0.00675600948505129 0.00359197456263937 0.00578215566216073 0.0044112634264119 0 0 0 0.00102139741498544 0.00368414516676338 0.006225329011768 0.00565922227323308 0.00350813175177521 0.000489728024641222 0.000558029296449331
"result.13" 0.061380912613529 0.0473701530368646 0.0472853577152271 0.0189551184110008 0.068965367965368 0.126209441524659 0.00987301587301587 0.41155919305041 0.0591056272731969 0.0577144309210031 0.556177336490567 0.48466265523137 0.484713937282652 0.297669468838123 0.171389628463548 0.120962631553607 0.115623489018803 0.249614173298175 0.507050555807118 0.50468042525427 0.00691728530576687 0.00649405753450254 0.00648415000563491 0.00425225426328918 0.0110650672925162 0.0236555473472483 0.00400204182218246 0.0178457099499032 0.00694113218366447 0.00679803690684502 0.0133096710205876 0.0132445332671783 0.0131644628166229 0.0126342037519061 0.00997181142043165 0.0112610579891245 0.00928156091607886 0.00984287921909005 0.0137158046905103 0.0131730051674904
"result.14" 0.0512957570739481 0.0349816583100743 0.0355045341270678 0.0215940373149183 0.0741807452596859 0.0840237061681233 0.022290885827802 0.312046462759458 0.0503795482000196 0.0526928268485109 0.856350634392213 0.830506123206947 0.830960668661492 0.728826987210047 0.549781184540039 0.418682926730049 0.500338044668767 0.561696427027087 0.821861280124154 0.824259615355287 0.00470108987216124 0.00387426809489495 0.00394147150184085 0.0035031238083237 0.00691675082661809 0.0086021188992953 0.00382827123312326 0.0106841788007121 0.00434727000513943 0.00456579684634162 0.00778035740967588 0.00814709882944965 0.00822926797454435 0.0093416834748754 0.0131703802636278 0.017552797066012 0.0135274941173802 0.0118164487742209 0.00794393154246032 0.00781969424504021
"result.15" 0.0507213572108237 0.0384531946523601 0.0387230359222013 0.0331678563436344 0.0820469975271789 0.0880578788295658 0.0316201309644787 0.313492621681556 0.054279944935452 0.0575474295218938 0.983079673753343 0.978121587017607 0.977645396541417 0.92875890066325 0.844843986898563 0.74077181160119 0.790839371777301 0.850424557908128 0.966088395431893 0.967883313621383 0.00434933874703148 0.00433350803663062 0.00433569341164175 0.00377846688877225 0.00596554912764276 0.0077307200691066 0.00417103792962933 0.0084085866207459 0.00469168607466093 0.00464414404657587 0.00273156453694148 0.00369550659846131 0.00375914239444523 0.00592614172467415 0.00869131442751148 0.0143157871274204 0.00886590872683057 0.00784116418702389 0.00412980711840847 0.00393425289286417
"result.16" 0.0577322312423171 0.0384154245272348 0.0388139752518725 0.0496829449378243 0.0956313707645556 0.0847743954340323 0.0366087879185249 0.338907910928758 0.0673091798908976 0.0723981285201969 1 0.9996875 0.9996875 0.99207714390689 0.965926374698554 0.925285640322154 0.863342195878806 0.965801666780968 0.997427160555667 0.998844086021505 0.00467667788583056 0.00398836134532173 0.00401330692554174 0.00443390820306497 0.0058868085877739 0.0062137503062305 0.00407981471142351 0.00789513353172457 0.00518839809824847 0.00490730025826794 0 0.0003125 0.0003125 0.0018088036689615 0.00381897193050276 0.00800526360860276 0.00779482032243005 0.00382207427297397 0.000955616608715585 0.000670447831185975
"result.17" 0.0520745928576815 0.0379848099524525 0.0383681432857858 0.0524408979065941 0.110277124134734 0.111582858303647 0.0489472165484455 0.339397896943043 0.0696674361883456 0.0735472472984248 1 1 1 0.999714285714286 0.991224713117011 0.980614201046569 0.88498866521225 0.99142220330041 0.999714285714286 0.999714285714286 0.00431146444410946 0.00384357237018963 0.00386632974595065 0.0046867517895195 0.00652736095402273 0.00781238450986261 0.0036227116426916 0.00848163558845226 0.00548048295854196 0.00510272317169181 0 0 0 0.000285714285714286 0.0018959594014757 0.00302311189657386 0.00587050470184328 0.0017061220308124 0.000285714285714286 0.000285714285714286
"result.18" 0.0561697346612289 0.0405804187239603 0.0405804187239603 0.0710396629506466 0.106821196552418 0.11331405217058 0.0487167013385537 0.357365429903614 0.0704548706000905 0.0806291557935851 1 1 1 1 0.996849682557645 0.993901324052222 0.878195908452387 0.99711753316517 1 1 0.00436813125319124 0.00356363284063564 0.00356363284063564 0.00545323214177076 0.00608670460116698 0.00833926531257622 0.0044172751432577 0.00832363398780792 0.00543427424231177 0.00571798304274972 0 0 0 0 0.00108878183276697 0.00160107545669003 0.00621217410187037 0.00106665723104682 0 0
"result.19" 0.0364502007993525 0.0301376716837433 0.0301376716837433 0.196661990536628 0.0807835407914771 0.101691595759206 0.0639855157825578 0.448430172092617 0.0498468152531463 0.0577839441447842 0.671124963253873 0.620617931891191 0.620627419557225 0.318211084948291 0.231289295237935 0.167822343152095 0.121404978796919 0.219696451880164 0.587243684437925 0.58228886610836 0.00234006319228928 0.00213750596541745 0.00213750596541745 0.00593427950177659 0.00549497079021157 0.0130071803062258 0.00702734921642431 0.00843929768384882 0.00293735409724638 0.00273244577865058 0.00590302857524873 0.00561999081184909 0.00559005076474114 0.00594283951763451 0.00668949027680741 0.00915513297939526 0.00579198165385144 0.00525663377014733 0.00589743414107814 0.00561977462485309
"result.20" 0.0461432943373562 0.0848426592583359 0.0852492263544994 0.242159037797397 0.135367901372747 0.152249451523936 0.129664101574042 0.515259944337752 0.0906353910774424 0.102281520257843 0.901104310894671 0.833349527257461 0.833051352665587 0.635283824720422 0.522401335257679 0.398938671728791 0.435308534754844 0.433442905912275 0.81149736601122 0.808335434399311 0.0023521691543787 0.00841147942938636 0.00839708050048147 0.00473704541478212 0.00543302336072349 0.0129509669076979 0.0052406107260849 0.00583161641561131 0.00342748392427718 0.00298845794899964 0.00334770639519549 0.00623610913896117 0.00619831467051128 0.00527355445371597 0.00697173304957993 0.0110007894441543 0.00719299844017203 0.00620766634489604 0.0039658523876489 0.00373384253242483
"result.21" 0.0464792376958404 0.0709558277903962 0.0713057064633972 0.308379796518443 0.207803822820956 0.187521531907387 0.211122438166406 0.554525205133926 0.144476334807653 0.154308106160937 0.98777485291261 0.963587330095723 0.963777806286199 0.812183385247875 0.773440794409407 0.672893430551903 0.70435217159309 0.664110015720123 0.934261823688834 0.934368881798932 0.00239914488158942 0.00920665155183205 0.00917226737440518 0.00414520593535813 0.00497626745377029 0.0103988892976468 0.00554893170448677 0.00451485963559287 0.00409562615213862 0.00334771192595237 0.00110388840232633 0.00399698636694121 0.00392207808705528 0.00370160849886515 0.00568325768615427 0.0102629538805665 0.00491166287450824 0.00540616497269361 0.00279729511934122 0.00255091986244723
