"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40"
"result.1" 0.0491313446122525 0.0745775888538659 NA 0 0.401481224061687 0.559255487426608 NA 0.721109650707127 0.0387106434724119 0.0386526264977743 0.771610126562375 0.600711401508767 NA 0.00597767360559352 0.663417962629451 0.854730080430985 NA 0.86982306038504 0.695024396866877 0.68576767062687 0.00617709294200094 0.00941090272884136 NA 0 0.0139331751280562 0.0108218404405428 NA 0.00769384976973538 0.0058803024238473 0.00596943221628973 0.0146262762838623 0.0221854291924189 NA 0.00469825261420107 0.0242169311153076 0.00746721393773619 NA 0.00841967703059109 0.0184484923176107 0.0188174487347498
"result.2" 0.0411334570995777 0.0514871641698945 NA 0 0.389631450781093 0.539252726159464 NA 0.696769213598219 0.0487701944508816 0.0495077218513856 0.802965278700415 0.666970823646469 NA 0.0115491953698475 0.739097419251766 0.879317422335986 NA 0.881715710795687 0.754933833896844 0.74137984681048 0.0048898918655163 0.00568300476048852 NA 0 0.011882518978684 0.00935019294587132 NA 0.00956940130432513 0.00628748371872653 0.00591906765173808 0.0144178799201387 0.0222080777082767 NA 0.00561677734357455 0.0235616772675844 0.00771187404160098 NA 0.00754206739435116 0.0147512224695827 0.0157917764658018
"result.3" 0.0364171817160665 0.069008564780131 NA 0 0.356747392578389 0.546555707094509 NA 0.717413757566401 0.0508747464210038 0.0524135807628849 0.840962213087146 0.749093224127123 NA 0.0359049667572161 0.822208866422966 0.89656786270352 NA 0.895507745618168 0.806654340271229 0.797387066824101 0.0049174495629027 0.00642804103467746 NA 0 0.0109758406177118 0.0097258307656688 NA 0.00790711022565045 0.00616532469326768 0.00673317199665188 0.012703042558481 0.0187703284259259 NA 0.0123637939388147 0.0161194004736669 0.00591670617932338 NA 0.00656517020131485 0.013862237355432 0.0139387978790158
"result.4" 0.0403069408554382 0.0690232730871593 NA 0 0.374701975513562 0.539495041296809 NA 0.701384628646931 0.0574586300026816 0.0591698086917498 0.865679848947381 0.774487258036097 NA 0.0507598261419391 0.833974621634843 0.898474953354884 NA 0.907326541785199 0.829518209849268 0.820105462717335 0.0054383329990178 0.00896805542854369 NA 0 0.00893313174919353 0.00959695648024579 NA 0.00831640696356197 0.0069772575918211 0.00890974203044379 0.00964366402604191 0.0184480542991471 NA 0.0128199785054363 0.0154951164844176 0.00806777741270461 NA 0.00602860231977926 0.0123028740569542 0.0129852368439054
"result.5" 0.0421374014673434 0.0654635168983534 NA 0 0.355426443626429 0.543807439905177 NA 0.710487762786486 0.0459646027391594 0.043747391335991 0.893500482562458 0.827909857906781 NA 0.0748503007454784 0.881394272123775 0.92105536691722 NA 0.929226028463114 0.864506960259181 0.856116344146679 0.00511500788990519 0.00680906605766747 NA 0 0.00893853020748328 0.0103099832698188 NA 0.00871742373610965 0.00647861861367165 0.00657604392628735 0.00821773242319171 0.0161670826248374 NA 0.0172361064332788 0.0118283104155857 0.00582908562425675 NA 0.00506527778825194 0.00968543963890594 0.0101051632438703
"result.6" 0.0369508531902321 0.0689213423381733 NA 0 0.357868995080405 0.54244877188244 NA 0.694659838244443 0.05180308523407 0.0548665113536284 0.903330987890679 0.828112973299299 NA 0.12990064441029 0.913494633350618 0.936850989019067 NA 0.93692689150977 0.880241514407192 0.873305279415415 0.00443980794160401 0.00715520620416151 NA 0 0.00826778553115555 0.0103627613505458 NA 0.00871798882513604 0.00572262194768377 0.00684369995747456 0.00842426674551692 0.0175397802330877 NA 0.0226457684636905 0.0107108943149327 0.00557499677500984 NA 0.0052089958869293 0.00917250992077487 0.00918051860426521
"result.7" 0.0368857751635352 0.0557756524137151 NA 0 0.228515637544255 0.337128438458295 NA 0.586094340727759 0.0717693859021623 0.0724742866204535 0.798568442841421 0.751535636436187 NA 0.00619565217391304 0.634428556183891 0.842081542452736 NA 0.782839641656835 0.718794781715428 0.711400992464024 0.00307275953073823 0.00385406139207716 NA 0 0.00703651690629766 0.00781816245718607 NA 0.00793644284364366 0.00682624277691623 0.00742339582449381 0.00812221301872809 0.0118443981749173 NA 0.00619565217391304 0.0195583506190296 0.00545753501419872 NA 0.00668331318183991 0.0131745056438326 0.0135284251377189
"result.8" 0.0406228351429163 0.0521319096359773 NA 0 0.223312064144725 0.35883237921503 NA 0.605620011407535 0.0726611145716467 0.076757095847139 0.850239276480421 0.812339343670398 NA 0.000685569669990405 0.742193510031582 0.871248784705607 NA 0.81563968059247 0.78809414784292 0.784215497402054 0.00354171377766863 0.00354558712268955 NA 0 0.00707629933769316 0.00889110201072148 NA 0.00701969530666492 0.00684932583186659 0.00729186120956507 0.00655576088452395 0.0121472032659795 NA 0.000317685715376507 0.0204337365502056 0.00437396061371569 NA 0.00526964078542961 0.0117545990848278 0.0120063196230783
"result.9" 0.0475533377523075 0.0627620589239095 NA 0 0.224980111282645 0.36594965982947 NA 0.624038966120771 0.093384765293173 0.0963982571829244 0.865587737755502 0.845221012045407 NA 0.00490142144216847 0.776977361604989 0.886323198382304 NA 0.83005844668443 0.808647611430346 0.80153054791039 0.00421339851964986 0.00544141172199602 NA 0 0.00742195029117171 0.0102346189255235 NA 0.00653160004542038 0.0108499809088345 0.0113934008002214 0.00615537229346423 0.00868637021558509 NA 0.00317082631963326 0.0163877493454512 0.00491955408700144 NA 0.00542523987781868 0.00997472143622359 0.0106967517716423
"result.10" 0.0474496528049763 0.0672224769528264 NA 0 0.235940302423445 0.383562316807077 NA 0.633932826086171 0.110258574659288 0.112512822181553 0.879757940641018 0.860772911167503 NA 0.00599069630315049 0.776165212352315 0.894161715362059 NA 0.850491583265495 0.822423073230601 0.817209977803139 0.00339371041811851 0.00527759853278032 NA 0 0.0090732358500348 0.010110707425796 NA 0.00581527313477212 0.0107495318138624 0.0114642560858532 0.00615663540943958 0.00936649230915141 NA 0.00394165009977878 0.0183285377765703 0.00459165940444876 NA 0.00508680179445548 0.00972541134626986 0.0102075727107871
