"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40"
"result.1" 0.0681619978232981 0.524592084607846 0.521814325524012 0.0303466060083707 0.686293784006372 0.958807529966696 0.401036001036001 0.610068635479317 0.898988921238303 0.840748548562347 0.470677781647226 0.897559502357056 0.89584959540577 0.125326121191545 0.917321015186886 0.28555223765279 0.0774651269223998 0.305559425752633 0.937973915586096 0.80114449644576 0.00747585625634477 0.0115134207918918 0.0115051256141454 0.00785872539647461 0.00941379075709179 0.00204567896473295 0.0324659885150535 0.0241267577595633 0.00514212245915587 0.00935649725079294 0.0135251196474747 0.00653893258769078 0.00657593655231228 0.0137616247785131 0.00640671566967879 0.0102482198376705 0.00682178102870503 0.0202044175900105 0.00551458665487829 0.011103541333817
"result.2" 0.0727623213888458 0.517191964646899 0.516571292908071 0.0242849168375484 0.683252406764865 0.951765547645384 0.343497255039145 0.580346238550849 0.88456441267442 0.813314923013737 0.52428501158453 0.911763037245313 0.911763037245313 0.246323872120318 0.932211265933107 0.318988734297262 0.0995880100609914 0.338983473680555 0.949389296587703 0.821140577592941 0.00657636096659311 0.0119118853579634 0.0116048246861504 0.00663024833763087 0.0088413976372083 0.00266837440162881 0.0314186014832962 0.0224661884561523 0.00684698884573901 0.0120553630794755 0.0139777167808995 0.00708132690619804 0.00708132690619804 0.0190722333088171 0.00592076462196258 0.0112368148397348 0.00975441269295214 0.0203434020576522 0.00569445029972728 0.0114382204438645
"result.3" 0.0699023335039308 0.503123690406818 0.4999477936557 0.0327908047404951 0.670452393455097 0.945424663138908 0.345382333420611 0.559680595622888 0.876935953471593 0.800101300522481 0.590442989931746 0.922459867050985 0.922772367050985 0.390973112765947 0.945778214977966 0.389305931189866 0.131902508903192 0.380419941604827 0.949554272060455 0.828110689706882 0.00734671451377714 0.0123085094384311 0.0124129007433832 0.00670179508528131 0.00974096005532128 0.00227439869004101 0.0248381140210477 0.0175806727705078 0.00679123871729369 0.0117263764419948 0.0124488400827391 0.00622523355558152 0.00622485775357774 0.0207369911677439 0.00471946576041123 0.0115927694138154 0.00905427332433971 0.0177386925547201 0.00510445782626886 0.0110431675502836
"result.4" 0.0663694334192823 0.486963444430887 0.48570206392335 0.0262333526037086 0.647560298573751 0.940600897272981 0.344994263987603 0.543036330110124 0.867349308839888 0.769418688722171 0.619645601637252 0.935397998023332 0.932829166854501 0.517148977849996 0.954427216411323 0.428978706927623 0.15784528652688 0.419027521542392 0.953884149141582 0.838956073299544 0.00695043464480436 0.0125128367957534 0.0124227868447666 0.00422577037497359 0.0100341770145606 0.00318177994144203 0.0246018256806046 0.0199515315545276 0.00817402477388583 0.014971954047595 0.0127771425179361 0.00568954617424962 0.00640399663087421 0.018752412192722 0.00428576626738905 0.0118986883207108 0.0114599512419482 0.0218490349940253 0.00510275196620652 0.0106560804691626
"result.5" 0.057422912960593 0.490036565403859 0.488336825411898 0.0337024818277847 0.631364512971134 0.93519893130472 0.368399009238843 0.533952979910038 0.863087649456992 0.78584862293498 0.635437569867335 0.945625819590489 0.944392423006049 0.610058590058493 0.947610809819044 0.499623175259153 0.205613870272214 0.44362667208951 0.966680101724606 0.859115720472953 0.0064843882930749 0.0130471648266634 0.0130381759394543 0.00548501984543566 0.011218545284067 0.00233356795664959 0.0236186104100177 0.0196455944885767 0.0115180314528504 0.015061255852988 0.0130821942440425 0.00541544418991354 0.00578691102315474 0.0171726417680817 0.00498227290808445 0.0128972964083235 0.012177057914986 0.0203279778211869 0.00447053873488754 0.0101697085328429
"result.6" 0.0769549341657331 0.480326316304441 0.479140386742252 0.0327457501705954 0.662812671052993 0.929556157604202 0.323078496930672 0.494051971189082 0.867748014556734 0.784317276486456 0.683800120472412 0.958368430068952 0.958368430068952 0.685632902507805 0.965653904234324 0.538136548533032 0.232364516725537 0.472902893314698 0.969991702262826 0.868828537933803 0.00663847235007548 0.0149007107009354 0.0148960726319046 0.00537211463093011 0.0110606056769972 0.00291851218465089 0.021883350629256 0.0205553561213358 0.00927892787820476 0.0140888007297527 0.01205264596795 0.00509036864388321 0.00509036864388321 0.0150094056828051 0.00446625454422382 0.0123123412837536 0.0138045520800982 0.0193525487738826 0.00439482918616152 0.0100447466160515
"result.7" 0.0515916446566526 0.241281278699694 0.239246077311842 0.00457393483709273 0.289140324777143 0.873919704821501 0.629756677436009 0.353140451450627 0.602721344664053 0.508118295161705 0.57285232384851 0.910960137314897 0.910522106311511 0.0473362877913512 0.899036918352175 0.262462482705466 0.058281328904288 0.218013042518772 0.926117279313026 0.783338929889772 0.00362794203104964 0.0066746879828391 0.00677299969726256 0.00197390158193058 0.0079124284791083 0.00442073934062876 0.0193457380409878 0.0162750047595918 0.011230693013386 0.0135204192518281 0.00763908489788991 0.00422530798362945 0.00427963977342292 0.00640921275913939 0.00407590500322266 0.00634947073147759 0.00331178284006694 0.0141497850737809 0.00422620647354669 0.00811558917614788
"result.8" 0.0533710760928544 0.218018496065071 0.216573295283032 0.00396846875014041 0.264771274646727 0.857651039279242 0.627749851093554 0.347572217035954 0.570205436956086 0.473111398220206 0.639061691515041 0.92843917215125 0.928056584815731 0.12351899963227 0.918501316487417 0.312062422916363 0.077442375257768 0.261846389563328 0.929044939516323 0.80408984466989 0.00333559052303967 0.00672673062809392 0.0067012022382631 0.00156376852921282 0.00720494267973637 0.00420194919886245 0.0158628037550231 0.0120355008728286 0.0130694676947485 0.0141499658721537 0.00735808817156212 0.00365037246959938 0.00366715692302902 0.0117311823757731 0.00372386895754758 0.0076812393769519 0.0041213854348434 0.0134845552260832 0.00435559912842358 0.00867639802820759
"result.9" 0.0545782729444084 0.213377790618857 0.209958138764156 0.00432871055549411 0.24827188883321 0.853389482166889 0.619121181604796 0.364983095798551 0.53245780322037 0.442094454961213 0.660109678618084 0.942679669067024 0.941989953746015 0.234751177591112 0.928533624449687 0.338615399379599 0.111545303174843 0.233312886866565 0.934887601122264 0.806491932036715 0.00354574665217001 0.00760387904595849 0.00756260058332927 0.0018646208031591 0.00765370247791353 0.00526437276106955 0.0134804572978047 0.016041587408459 0.0156914410488857 0.0159847359798746 0.00745028548866128 0.00323884213809091 0.0033353247181939 0.0163248252365896 0.00391482498539777 0.00919245218501442 0.00550580063826095 0.014372167590377 0.00450672884141026 0.00905140131071692
"result.10" 0.0505501345658009 0.204379207689765 0.203172073013357 0.00507287176300906 0.231849530961002 0.844644806788341 0.63526575607417 0.344632628239311 0.545539248210058 0.447719095576515 0.687141518989584 0.950045744709841 0.94963068748047 0.378599087199676 0.931773777790142 0.386535029944017 0.124428808980827 0.252739171363837 0.943612584969152 0.821391971893047 0.00304159450343083 0.00577294671325931 0.0057723612753774 0.0012507429878627 0.0060510662540696 0.0044847091593693 0.0119250091748848 0.0117862615281161 0.01171314018805 0.01216502474893 0.00650548519590689 0.00290671439854842 0.00291561733850117 0.014740888926639 0.00325528713212758 0.00815941061060034 0.00489127994832267 0.0139582724843248 0.00346110348126087 0.00737367042279186
