"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40"
"result.13" 0.0910833333333333 0.0215 0.0238333333333333 0.007 0.608057936507936 0.767145644633145 0.0268574297188755 0.345550057372347 0.0501666666666667 0.0438333333333333 0.0536131082629989 0.0210091695321455 0.0178076482234031 0.000364697301239971 0.103601385849745 0.163250234448265 0.0210889994472084 0.087135749822317 0.0205650203188496 0.0163501615088048 0.00871990869453197 0.00456163989794882 0.00477659912830938 0.00263779414624378 0.0142729181760389 0.0112114252793304 0.0061002086968309 0.0173118096681275 0.00673616386984901 0.00632734864666489 0.00550839932821418 0.00337522819064345 0.00340734663347854 0.000364697301239971 0.00711480498523439 0.00901932909031143 0.00451361793103334 0.00857339177508096 0.00343679342029133 0.00312687708312606
"result.14" 0.0697 0.0136666666666667 0.0156666666666667 0.007 0.579642821067821 0.77497195027195 0.0142045454545455 0.328987982503608 0.0422166666666667 0.0452166666666667 0.122861288149645 0.0744364993004819 0.0504767086377532 0.00296647494688844 0.196976527281206 0.237864656199803 0.0785159716060337 0.18502107364685 0.0623814705425152 0.0572853515726203 0.00728640297643506 0.00339808643737624 0.00374042357846329 0.00263779414624378 0.0135190060035866 0.0101201505000918 0.00410947185484186 0.0155298819466252 0.00606257252484061 0.00616503263167129 0.00797766796341024 0.00650709967349933 0.00523108749275139 0.00115039733317494 0.00979372313841476 0.0103800433425925 0.00765742671526649 0.0112203453845489 0.00609616569451923 0.00594061824331771
"result.15" 0.0822 0.0200833333333333 0.0245833333333333 0.002 0.551620565545565 0.731712733246286 0.0230917874396135 0.361765585461238 0.0465 0.0391261904761905 0.256666154082731 0.166980624327234 0.125020503357425 0.0135809113742375 0.310263211850941 0.333684453329233 0.140470610119048 0.270146949404762 0.135773232866882 0.119680660208109 0.00754973455329116 0.00391145231102255 0.00450068813557368 0.00141350557055782 0.0127831856013331 0.0101699984460102 0.00512605265656028 0.0158299292582395 0.00601248793115074 0.0054631419756073 0.0108399695807398 0.00923936755773053 0.00828170667776577 0.00293911491697814 0.0113355546569779 0.0119713477012454 0.0104432111289732 0.0134410816967196 0.00848263542792897 0.00807709920511933
"result.16" 0.0711952380952381 0.0168833333333333 0.0188166666666667 0.0035 0.534966603004838 0.714407570296472 0.0220609015119401 0.334829644473561 0.049425 0.0499365079365079 0.347132979829486 0.253149043460179 0.192226814306509 0.0491682262424621 0.410225618631732 0.422491682262425 0.227038064416705 0.365237324703344 0.212062019130796 0.186742306092743 0.00670479755821839 0.00334702024029335 0.00360775461934337 0.00165544268716573 0.0119675804966925 0.0096916910786311 0.00461225813938001 0.0145313786779995 0.00610125376051742 0.00628010673253375 0.0116519140764524 0.0107366541367377 0.0097527789460178 0.00560556533100237 0.0120944243750951 0.0120886798668088 0.0124450279897882 0.014355088721566 0.0105072902666438 0.0101268599397765
"result.17" 0.0766785714285714 0.0221285714285714 0.0174166666666667 0.00466666666666667 0.522854581529582 0.696738733488733 0.0261064030131827 0.304129776375539 0.0436166666666667 0.0460666666666667 0.450167654398004 0.349161728009981 0.267759669369931 0.0927895612393429 0.491265075899355 0.481257797878977 0.287927256792287 0.42621969033012 0.295126325639426 0.265789405281763 0.00679337488422368 0.00388360857255163 0.00333429144555306 0.0019246164794674 0.011564545875761 0.00930433403576425 0.00496524214686127 0.0135716800854919 0.00565856235620411 0.00610820533337058 0.0122421393784695 0.0116294796601914 0.0108538846271891 0.00713508688333607 0.0119753366272591 0.0121750986493678 0.0128137501770697 0.0140831096525512 0.0116113079840561 0.0112074149248091
"result.18" 0.0708369047619048 0.0181833333333333 0.0237833333333333 0.00785 0.516673482219535 0.68828836996337 0.0256963788300836 0.326289143385244 0.0548666666666667 0.0586 0.531158399833099 0.434394721744119 0.352459187398946 0.173533093412611 0.56903588379492 0.529182965628749 0.374101217822504 0.521257201195945 0.371688050904918 0.340774787461534 0.00620870044484067 0.00321255665202416 0.00395843263314324 0.00255748931276716 0.0106427020139378 0.00901607168839712 0.0044474676046976 0.012811336419595 0.0060426766095228 0.00638993863508912 0.0120352266900105 0.0120047331912666 0.0114956473563188 0.00939080910226652 0.0116433748440578 0.0117249009829804 0.013548509150016 0.0140730746880264 0.0121648033010647 0.0120520788575982
"result.19" 0.0733071428571429 0.0155333333333333 0.0123666666666667 0.002 0.472641991341991 0.623294264485944 0.0181106216348507 0.283594517735487 0.0359023809523809 0.0349178571428571 0.0672345816936761 0.0323902200525653 0.0191459823458275 0.000166666666666667 0.111006613364276 0.159443602879748 0.0251286082638969 0.100672680029038 0.0339506731787305 0.0296125290902768 0.00719745111943635 0.00355398238470463 0.00322019524799553 0.00141350557055782 0.0122289480823153 0.0101103134981933 0.00458172742585839 0.0141324369281198 0.00543212601302345 0.00541150047558017 0.00353384300986389 0.00246537765767016 0.00181325716311328 0.000120129504137956 0.00416514307356068 0.00521290816036905 0.00230595544798317 0.00521481858034895 0.00267374228939201 0.00271030922199072
"result.20" 0.0764394993894994 0.0255706349206349 0.0247333333333333 0.0075 0.432594094794095 0.548352522477522 0.054375 0.303699942033275 0.0475678571428571 0.0397865079365079 0.149478210407583 0.0883310975788917 0.0599453928424517 0.00200467171717172 0.197668259823252 0.234651239936534 0.0594606973681729 0.163745855859826 0.0737602740396858 0.0658838583801819 0.00676168353522419 0.00431629975584206 0.00433143499395808 0.00268345876639664 0.010714468951086 0.00936790904136648 0.0073269845088604 0.0121328149148823 0.00580663837166405 0.00548952250136978 0.00514800007082447 0.00406345492745898 0.00325220269114062 0.000535562624687646 0.00536626118532274 0.00592429631371205 0.00347072272021047 0.00580276772405409 0.00386371297198443 0.003857759464621
"result.21" 0.0697167970917971 0.0231377705627706 0.0243071428571429 0.006 0.404828307048764 0.529904502321724 0.0545330993669144 0.299404392129521 0.0546253968253968 0.0540801587301587 0.279064673080617 0.191235518678088 0.132083253244863 0.00617871295371295 0.281217194501405 0.307395422834819 0.129199991350408 0.250570508184169 0.130625382052588 0.118756557984499 0.00532993860175568 0.00332910813475603 0.00372138990720953 0.00233868969071775 0.00928564473153643 0.00822859427040151 0.00641816366568227 0.010930205772859 0.0059791971812245 0.00612309409906232 0.00646299226897624 0.00571510776747298 0.00481044792334158 0.000930814841835094 0.00617541172532181 0.00665420321172343 0.00532609251113797 0.00693715081530807 0.0050622549438828 0.00507734780858481
"result.22" 0.0633018981018981 0.0243647186147186 0.0213611471861472 0.0117 0.401073172321315 0.511849333316322 0.062757272177043 0.308434379484738 0.0734662698412698 0.0620163059163059 0.39119834666967 0.296766629775453 0.22295189695925 0.0258416892747775 0.378647041847042 0.390232721363604 0.201677065770905 0.341783634810982 0.197540810659928 0.183223631923632 0.00468143841434308 0.00306625924648493 0.00300045121719829 0.00297830717807622 0.00783829535027409 0.00720011771388814 0.00547304054906103 0.0096132418680359 0.00687775445820132 0.00645215437600285 0.00684837621921933 0.00637057366426191 0.0060685941475844 0.00217551892205426 0.00652091622173488 0.00657078174831369 0.0061955655646952 0.00748379301408621 0.00636408559803461 0.00654448488780941
"result.23" 0.0568288330950096 0.0230579836829837 0.0266670745920746 0.0101666666666667 0.383388771977936 0.490814783214871 0.0728993188949899 0.328410073768289 0.0867893939393939 0.0837308441558442 0.508401822002613 0.408232081559395 0.31606813979535 0.0469236074628231 0.45231578695201 0.451988322107861 0.271291083813868 0.401935991485902 0.277210457946612 0.257522920470117 0.003588476131418 0.00308111960486218 0.00324558914161632 0.00296083037618107 0.00736770123993344 0.00669482340244184 0.00563113707494653 0.00893883558132264 0.00690396828997789 0.00715508513160592 0.00685119094825477 0.00674939132487123 0.0066076042932392 0.00291479285376797 0.0067528263783139 0.00675222176566292 0.00704056458781557 0.00782115243939372 0.00724581948358899 0.00748676086307162
"result.24" 0.0589648629148629 0.0271247086247086 0.0274805527805528 0.0180190476190476 0.384930015650844 0.509092858932881 0.121665799731493 0.354313161685085 0.114145773670774 0.114847386259662 0.593193293033076 0.490944356275819 0.40004920085934 0.102336703084497 0.510535429800677 0.49965485602289 0.350136411964845 0.475932459309615 0.33791930389442 0.31080031640616 0.00353092382140799 0.0027927458388109 0.00296781948383166 0.00342613838442318 0.00674435956375 0.00622144782801356 0.00640716982222292 0.00830510281619773 0.00724600380254639 0.00789147179801365 0.00627736976046841 0.00661002965074845 0.00681365201208976 0.00436818165478261 0.00642070493814602 0.00637249134882656 0.00692798972175846 0.00723948316130999 0.00750207583240586 0.00774431178379774
