"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40"
"result.15" 0.0151743534243534 0.0537365650345527 0.356736915403937 0 0.384998875307699 0.693887991468659 0.0873805638805639 0.762074698913704 0.00215909090909091 0.01 0.187188980372649 0.30282653075941 0.358040505173239 0 0.147706894086298 0.396077905259454 0.11980106134827 0.459442646058936 0.0745682479582437 0.0629216492683297 0.00559400991586319 0.00890015356801034 0.026977740527953 0 0.0310668055158137 0.0106939574200423 0.0184391829462519 0.0128154643889664 0.0015381773109278 0.01 0.0178937664307579 0.0185127339457751 0.0156129093788109 0 0.0134198285012189 0.0152973860026873 0.0104015427666229 0.0233155379650783 0.0118216432558265 0.011499974723893
"result.16" 0.0515706376956377 0.105627574008379 0.363415722332969 0.01 0.357271186630707 0.67716020605734 0.107511904761905 0.739987785233758 0.0206501831501831 0.015988455988456 0.236822523984913 0.364916747071813 0.424054921401111 0.000715197956577267 0.210000952753818 0.427344808716693 0.135661319933618 0.518291639675847 0.109952665244399 0.104945014376855 0.0156504519604927 0.0178566993986061 0.0266763420243461 0.01 0.0297848681192786 0.0116248942698524 0.0180712655922607 0.0194560756048362 0.0114019714477884 0.0104882108006381 0.020712678164802 0.0215274804636512 0.0168899977124229 0.000503488029896569 0.0175105236455439 0.0170653850026286 0.0103162352293671 0.0233960914827524 0.0151157215681447 0.015463494651004
"result.17" 0.0255223429951691 0.0542464175599456 0.34490332333294 0 0.312427355596473 0.659722344458824 0.0736694139194139 0.707089109246342 0.00301680672268908 0.014905695611578 0.303000344242357 0.404575888899113 0.473725024407222 0.000871143375680581 0.274400156890584 0.502916062671037 0.186840789239419 0.578002608320352 0.123623898781951 0.124323197475717 0.00826898164763394 0.00817693453701276 0.0214271432494936 0 0.0227207037307395 0.00959224655859538 0.0130901819502328 0.0166250409662278 0.00182458681077559 0.0102344192331098 0.0192747482157153 0.018521739083979 0.0151738352945005 0.000626297011097577 0.0179933949394295 0.0159339984297815 0.0118868184177197 0.0223231296017408 0.0154879135043361 0.016337576569519
"result.18" 0.0368341393859128 0.0687980198732313 0.317890542966301 0 0.275859675655728 0.665061586601718 0.083793956043956 0.755513837824298 0.00946428571428571 0.00699242424242424 0.330445320240868 0.45414365228747 0.507551246725493 0.00191111877253182 0.33908936618374 0.499592577547986 0.209239655552834 0.585776008750414 0.150274011675851 0.14080168738921 0.0111451206057934 0.00795568942637804 0.0238189544578317 0 0.0172619902707529 0.00967357247244332 0.0132564700773992 0.0134439730436217 0.00416875763517167 0.00338926238740233 0.0196377543627687 0.0175405296910062 0.0142656527939333 0.000850835682749228 0.0192985971004165 0.017125571507816 0.0115451367795847 0.0168021853363757 0.0173600435948018 0.0168017466918619
"result.19" 0.0321620843913362 0.0605915868552476 0.231106894379857 0 0.34121642374809 0.485196735025203 0.148892787907939 0.62876469893741 0.00247142857142857 0.00131182795698925 0.150913783562594 0.235127705486695 0.26846512638256 9.25925925925926e-05 0.0571359079173701 0.361464586655941 0.0422914323071876 0.267265332928777 0.0358013792744531 0.0352738304165727 0.00580511212399656 0.00613285982046147 0.0193201940153221 0 0.0286219756290398 0.0115331661857019 0.0229633907009588 0.019316195924775 0.00116777185531766 0.000923032228054923 0.0120215604826152 0.0125931719027327 0.00950232494547916 9.25925925925926e-05 0.00670678900978054 0.0123696949653923 0.00319285914827504 0.0196089773674064 0.00666444501075839 0.0067193998180462
"result.20" 0.0217499285676236 0.0511450733264947 0.223262542278827 0 0.312984850607607 0.490964273893091 0.166759546009546 0.603485073494461 0.0306171735241503 0.0194769230769231 0.219529432249952 0.299145646679044 0.344709772699285 0 0.0983142747469924 0.393859072625512 0.0580299193565083 0.357715368346693 0.059584983559207 0.0595972403104663 0.00360244972210993 0.00696717523988283 0.0187872415218458 0 0.0275534830917751 0.0111004890913726 0.0241939527286232 0.0160274262320421 0.0158696680105132 0.0124641468007994 0.0150148184900667 0.013626235511762 0.010473430682365 0 0.00963421856016722 0.0114068257751109 0.00388432079664739 0.0185776812166196 0.00976292443424747 0.009998551487307
"result.21" 0.0324912575501383 0.0434798504520981 0.170382960138105 0 0.290885053707476 0.462208284598721 0.188674661456185 0.623387661875736 0.0103310868334956 0.00437832324134506 0.28724329665235 0.392364496147601 0.435162702783313 0 0.146270118233094 0.463822871093936 0.0756123061819585 0.359659614237198 0.104913322123343 0.100331527393233 0.0102474548484376 0.0040716324408352 0.0142463768493279 0 0.0261432085617748 0.0113140095147701 0.0216957313170078 0.0155419896127703 0.00338979324673109 0.00150223500669848 0.0163276056228947 0.0133196498407368 0.0100858812018912 0 0.0119379958513407 0.0133251335607764 0.00547220486970669 0.0235338390285722 0.0132240539084227 0.0133575254153336
"result.22" 0.024318518695662 0.047057761358414 0.186302111918929 0 0.202292049693092 0.463123065076374 0.171532073173159 0.602623122629807 0.0167436506566432 0.0145963944084905 0.33997785141441 0.41853800301189 0.469325438980499 0.000111111111111111 0.193501338871813 0.501447176018264 0.0818211234316401 0.383249796775987 0.139711847460343 0.133440389832522 0.00477714578312202 0.00467323959320977 0.0158524867404541 0 0.015874807593266 0.0102577861565243 0.0191075328913359 0.0245438127876685 0.0105244856502092 0.00826715375758692 0.017200225466456 0.0160011025060744 0.0128874265161276 0.000111111111111111 0.015166046455575 0.0120408625925113 0.00503938468735428 0.0276443481800252 0.0153966948633048 0.0156664068653012
"result.23" 0.0385670977947624 0.0580655694472626 0.225384730430208 0.01 0.22999397252026 0.477597227964988 0.152798852386004 0.602410382359992 0.0164369795496714 0.018166817011167 0.351896096858995 0.416511656374742 0.486910840433404 0.000321466753356507 0.185334915745329 0.520031846966145 0.113282766604061 0.45240112105197 0.13946312599437 0.132164285646426 0.006747579608452 0.0067088871812027 0.0162732815826561 0.01 0.0188284309282083 0.0103898067225078 0.0179853443716921 0.0202537857176033 0.0102262779086322 0.0102771381561534 0.0171403603339674 0.0148360328102328 0.0111017018206509 0.000184716281883775 0.0144070675326044 0.0113048797480712 0.00612695100556686 0.0237780936562483 0.0146095772751326 0.0147594093834447
"result.24" 0.0369132554730312 0.0506518677157719 0.180037737011121 0 0.188024303831491 0.48013676146304 0.193421725471966 0.616929950634968 0.0290058779460262 0.0342575136187845 0.429588665622894 0.513612484929751 0.569898099106784 0.000181833209356145 0.283201063081061 0.553136594390944 0.128005204356521 0.483386743627431 0.181607900374101 0.172240070731814 0.00711616254114539 0.00458812577754007 0.0140528171020771 0 0.0145356838684083 0.0104783118200369 0.0157501046947551 0.0213312968030952 0.0109919466666337 0.0145037712360064 0.0159109330767671 0.0143472469708602 0.0096775142139723 0.00012792986993298 0.0160021551607574 0.0115104788394149 0.00618559619787136 0.0227433292445814 0.0168596944828101 0.0174305940228714
