"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40"
"result.11" 0.109392246642247 0.174440476190476 0.668386717679944 0 0.425224745026216 0.846982862710157 0.144404761904762 0.774964294499869 0.278303232196255 0.283489502557334 0.011 0.0205 0.0464 1e-04 0.0579 0.2199 0.0166 0.254477611940298 0.002 0.0021 0.0295028960683116 0.0324941913536145 0.0303113582576899 0 0.0212246648215682 0.00664577646753061 0.0299626682181274 0.0214190659334203 0.0441522704706731 0.0446937587421683 0.00244742701421288 0.00351727339301512 0.00441649799563574 1e-04 0.00397541688303748 0.00557862985966188 0.00206079321788206 0.00961089099845796 0.000492365963917331 0.000573752489486468
"result.12" 0.123333333333333 0.193444444444444 0.645104428828117 0.01 0.431582471450119 0.855152762035045 0.145938613540654 0.768886189351447 0.291266666666667 0.279677419354839 0.0133 0.0223 0.0603 1e-04 0.0589 0.2346 0.0172448979591837 0.285087719298246 0.0017 0.0023 0.0319247853429263 0.0370590321894179 0.027863531164582 0.01 0.0223392770643864 0.00420371626518322 0.0284280605884268 0.0232615799163222 0.0452194742668929 0.0445744571957766 0.0029234509841223 0.00435044407346694 0.00531902436561633 1e-04 0.00356156531243602 0.00480828409722179 0.00191212708972401 0.012374996030524 0.000586979943903925 0.000722719331637969
"result.13" 0.052 0.035 0.035 0 0.575876956376956 0.889589679384684 0 0.921423299557241 0.0560860215053763 0.045 0.0196 0.0168 0.0168 4e-04 0.1304 0.2968 0.00421052631578947 0.163368421052632 0.012 0.0128 0.0219494368442058 0.0177738316327429 0.0177738316327429 0 0.0200320174419553 0.00371667021632392 0 0.0037177886037846 0.0214468614152066 0.0194039983383619 0.00391815252279939 0.00402738103235812 0.00402738103235812 4e-04 0.00776669918057962 0.0105168263446553 0.00126614056215924 0.00820047048375207 0.00423549217203785 0.00432535395877457
"result.14" 0.0347222222222222 0.0395833333333333 0.0395833333333333 0 0.514511648456089 0.878397534428321 0.0108695652173913 0.885705012122473 0.0416666666666667 0.0303333333333333 0.042 0.0428 0.0428 0.0024 0.1924 0.3336 0.0121739130434783 0.235217391304348 0.0252 0.0236 0.0155056468480062 0.0162335883628222 0.0162335883628222 0 0.0184461569654302 0.00363140478627506 0.0108695652173913 0.00435413759106487 0.018116425927596 0.015272276328119 0.00602687583439649 0.0061300386407733 0.0061300386407733 0.00137157286398212 0.00916197676169385 0.00998131587851355 0.00267630186295315 0.0094541393883086 0.00523098770054302 0.00571639499310288
"result.15" 0.0385952380952381 0.0291666666666667 0.0291666666666667 0 0.487811695279265 0.869757527380884 0.016140350877193 0.86579944778444 0.0632619047619048 0.0615238095238095 0.0852 0.0744 0.0748 0.0052 0.2424 0.3816 0.0286315789473684 0.301473684210526 0.052 0.0464 0.0118162798852622 0.0110080447065036 0.0110080447065036 0 0.0188998119929099 0.00413181835973416 0.011230869378584 0.00525544053940422 0.0192637525712899 0.0196498623216537 0.00923156639914474 0.00789875325797072 0.00789128146959182 0.00146666666666667 0.0106942068712953 0.0116017414227522 0.00421858132088691 0.0109860630645611 0.00669086517332974 0.00632378866110365
"result.16" 0.0486904761904762 0.0218333333333333 0.0168333333333333 0 0.473577084278173 0.864619885512019 0.00520833333333333 0.847628989767577 0.0651555944055944 0.058219696969697 0.1276 0.1168 0.1184 0.0108 0.2904 0.4228 0.0520833333333333 0.3675 0.0836 0.0708 0.014739092950072 0.0112184086929784 0.00721442858430103 0 0.0149871637725499 0.00404438209500873 0.00386568237749362 0.00443613833756862 0.0198862465792867 0.0185924836196849 0.0104011654358655 0.0106162444614207 0.0105281920709507 0.00300060599940018 0.0109155805612848 0.0104098632327832 0.00543283686247517 0.00944629324869554 0.00971671474596972 0.00966267420165209
"result.17" 0.0508297258297258 0.0346356421356421 0.0451911976911977 0 0.436613503986404 0.856242659933086 0.0214776632302405 0.823784692292977 0.0624487734487734 0.0463502886002886 0.2124 0.1996 0.2016 0.032 0.37 0.4744 0.107216494845361 0.442474226804124 0.1456 0.13 0.00960064715090586 0.00876010949524853 0.0129914177823433 0 0.0156661806475845 0.00402582170675547 0.011523288407235 0.00463946636472419 0.0122948283848329 0.0108963161332696 0.0138061031739041 0.01350788770693 0.0135368707124974 0.00588097428882822 0.0134103834336824 0.0106972289435492 0.00988849155367346 0.0112731538440207 0.012566043710948 0.012831463854388
"result.18" 0.0468533688533689 0.0298426938558518 0.0294639059770639 0 0.428342278134291 0.848082856045992 0.00968744886270659 0.815058098751596 0.0734884092515671 0.0765578049401579 0.262 0.2424 0.2436 0.0392 0.436 0.5004 0.143917525773196 0.49979381443299 0.1584 0.1332 0.00890787999365939 0.00722005498629599 0.00700162335887094 0 0.0118004761346261 0.00422881595092062 0.00446063549116287 0.00404393983282984 0.0162388276214586 0.0192053452502928 0.0146542647289953 0.014725172565057 0.0146511763929375 0.00606976277971555 0.0116584386570069 0.00953877784772676 0.010382045594516 0.00988114437736118 0.0141783160659031 0.0141684526503444
"result.19" 0.0128427128427128 0.0295757575757576 0.0245757575757576 0 0.158128862834385 0.62257780142026 0.0214776632302405 0.782369981194366 0.0396666666666667 0.0281666666666667 0.0243 0.0191 0.0192 2e-04 0.1191 0.2896 0.00206185567010309 0.146907216494845 0.0114 0.0123 0.00504207269427966 0.0103378003121727 0.00918436252820438 0 0.0117734303919603 0.00682561900863588 0.0121685699950303 0.00537966815076357 0.0163673115962546 0.0133242709101172 0.00297550606849261 0.00241248855128911 0.00243576051633351 0.00014070529413629 0.00537501703074586 0.00589113355352385 0.000547136884126827 0.00422559910742009 0.00161445490691584 0.00201436758504419
"result.20" 0.0506713188772012 0.0207743271221532 0.0229409937888199 0 0.211510286323588 0.686452674427672 0.0246527777777778 0.752176088343422 0.166359649122807 0.167428571428571 0.0338 0.0283 0.0286 3e-04 0.1356 0.3151 0.009375 0.209479166666667 0.0115 0.0112 0.0114260597145866 0.00651588995822406 0.00682485551107511 0 0.0126707970403511 0.00653145759298833 0.0123824373329625 0.00486403554647486 0.0329973728126904 0.0332244990253635 0.00358385831249513 0.00350196193207998 0.0035047442593194 0.000171446607997765 0.00536603610073054 0.00508611697256226 0.00146458559494223 0.00422339399473875 0.00223098021669237 0.00194510522682819
